GenNum,BusNum,BusNumExt,PlantCode,Lon,FuelType,GenId,Lat,GenBusDistance
2184,2382,3148,63699,-121.99894,Other Natural Gas,AGT0A,37.32489,0.3645976
2185,2382,3148,63699,-121.99894,Other Natural Gas,AGT0B,37.32489,0.3645976
2186,1257,1632,63701,-121.91676,Other Natural Gas,CST1A,37.40553,0.982151021
2187,1257,1632,63701,-121.91676,Other Natural Gas,CST1B,37.40553,0.982151021
2188,1247,1618,63704,-121.78308,Other Natural Gas,EQ10A,37.24212,1.095179963
2189,1247,1618,63704,-121.78308,Other Natural Gas,EQ10B,37.24212,1.095179963
2190,2385,3151,63705,-121.95495,Other Natural Gas,EQ11A,37.37816,0.133108036
2191,2385,3151,63705,-121.95495,Other Natural Gas,EQ11B,37.37816,0.133108036
2192,2385,3151,63705,-121.95495,Other Natural Gas,EQ11C,37.37816,0.133108036
2193,1247,1618,63708,-121.7816,Other Natural Gas,EQ15A,37.24187,1.229003746
2194,1247,1618,63708,-121.7816,Other Natural Gas,EQ15B,37.24187,1.229003746
2195,1824,2412,63711,-122.024,Other Natural Gas,JSR00,37.4124,0.730276292
2196,2168,2833,63712,-122.16471,Other Natural Gas,KSR28,37.70649,1.098249347
2197,8567,9963,63714,-117.299,Other Natural Gas,GEN05,33.21086,3.307912884
2198,7869,9249,63715,-121.94064,Other Natural Gas,SCU00,37.34994,0.698980528
2199,1959,2585,63716,-118.29431,Other Natural Gas,KSR53,33.7902,0.607492554
2200,634,861,63717,-121.62428,Other Natural Gas,TLR0A,36.65676,0.552629019
2201,634,861,63717,-121.62428,Other Natural Gas,TLR0B,36.65676,0.552629019
2202,634,861,63717,-121.62428,Other Natural Gas,TLR0C,36.65676,0.552629019
2203,8682,10078,63928,-121.93864,Solar Photovoltaic,6701,38.38867,2.086203932
2204,8153,9537,0,-115.3809345,IMPORT,0,35.59884958,NaN
2205,8165,9549,0,-118.782206,IMPORT,0,38.1494221,NaN
2206,2746,3610,0,-114.9486361,IMPORT,0,35.25514158,NaN
2207,2747,3611,0,-120.3708571,IMPORT,0,39.75717354,NaN
2208,2753,3618,0,-120.0027832,IMPORT,0,39.46222543,NaN
2209,2769,3638,0,-120.2884256,IMPORT,0,41.99307566,NaN
2210,2771,3646,0,-122.3568937,IMPORT,0,42.01269199,NaN
2211,2773,3648,0,-122.4010601,IMPORT,0,42.01085803,NaN
2212,2789,3665,0,-123.54936,IMPORT,0,42.00590797,NaN
2213,4692,5847,0,-114.4813682,IMPORT,0,33.56162137,NaN
2214,8005,9387,0,-115.2135544,IMPORT,0,35.46642414,NaN
2215,4700,5857,0,-114.7470324,IMPORT,0,35.09374047,NaN
2216,4772,5934,0,-118.2200559,IMPORT,0,33.81592718,NaN
2217,6661,7925,0,-117.3215932,IMPORT,0,34.74001839,NaN
2218,6675,7940,0,-117.86607,IMPORT,0,37.48987602,NaN
2219,6746,8022,0,-113.0343221,IMPORT,0,33.480884,NaN
2220,6759,8038,0,-115.6806825,IMPORT,0,32.64847328,NaN
2221,6760,8039,0,-114.3839282,IMPORT,0,32.78129791,NaN
2222,6765,8044,0,-116.8835166,IMPORT,0,32.51672853,NaN
2223,6976,8281,0,-117.0287711,IMPORT,0,32.54169504,NaN
2224,7537,8901,0,-114.4127739,IMPORT,0,32.74411034,NaN
2225,7558,8922,0,-114.1039135,IMPORT,0,34.28859027,NaN
2226,7578,8944,0,-113.9142766,IMPORT,0,34.08666901,NaN
2227,1296,1687,0,-120.0087249,IMPORT,0,39.52122896,NaN
2228,1912,2527,0,-121.3901272,IMPORT,0,42.07986396,NaN
2229,2275,2965,0,-114.1576279,IMPORT,0,34.31514786,NaN
