Generator Number,Bus Number,PlantCode,Lon,FuelType,GenId,Lat,GenBusDistance
689,9771,50690,-116.5781,Onshore Wind Turbine,GEN1,33.934,0.332008942
690,959,50696,-117.9381,Other Waste Biomass,GEN1,33.6942,0.818430236
691,959,50696,-117.9381,Other Waste Biomass,GEN2,33.6942,0.818430236
692,959,50696,-117.9381,Other Waste Biomass,GEN3,33.6942,0.818430236
693,2011,50748,-121.9272,Natural Gas Fired Combined Cycle,GEN1,37.4058,0.598746655
694,2011,50748,-121.9272,Natural Gas Fired Combined Cycle,GEN2,37.4058,0.598746655
695,2555,50750,-120.364084,Natural Gas Fired Combustion Turbine,GEN1,36.170317,2.444457519
696,2555,50750,-120.364084,Natural Gas Fired Combustion Turbine,GEN2,36.170317,2.444457519
697,2883,50751,-118.9644,Natural Gas Fired Combustion Turbine,GTG1,35.4206,0.061163975
698,2883,50751,-118.9644,Natural Gas Fired Combustion Turbine,GTG2,35.4206,0.061163975
699,2883,50751,-118.9644,Natural Gas Fired Combustion Turbine,GTG3,35.4206,0.061163975
700,2219,50752,-119.7075,Natural Gas Fired Combustion Turbine,GEN1,35.438611,2.360133131
701,2219,50752,-119.7075,Natural Gas Fired Combustion Turbine,GEN2,35.438611,2.360133131
702,2219,50752,-119.7075,Natural Gas Fired Combustion Turbine,GEN3,35.438611,2.360133131
703,10054,50754,-118.276388,Onshore Wind Turbine,GEN1,35.043889,0.009938536
704,10054,50754,-118.276388,Onshore Wind Turbine,GEN2,35.043889,0.009938536
705,10054,50754,-118.276388,Onshore Wind Turbine,GEN3,35.043889,0.009938536
706,10054,50754,-118.276388,Onshore Wind Turbine,GEN4,35.043889,0.009938536
707,1061,50820,-116.541515,Onshore Wind Turbine,GEN1,33.890913,1.190038627
708,2227,50821,-118.2642,Onshore Wind Turbine,GEN1,35.045,1.103221216
709,2227,50823,-118.2757,Onshore Wind Turbine,GEN1,35.046,0.157424964
710,2112,50831,-122.382,Landfill Gas,GEN1,37.9676,2.231120635
711,2112,50831,-122.382,Landfill Gas,GEN2,37.9676,2.231120635
712,2112,50831,-122.382,Landfill Gas,GEN3,37.9676,2.231120635
713,2812,50849,-122.26337,Natural Gas Fired Combined Cycle,GEN1,37.870331,0.807362838
714,2812,50849,-122.26337,Natural Gas Fired Combined Cycle,GEN2,37.870331,0.807362838
715,2462,50850,-117.680911,Natural Gas Fired Combined Cycle,GEN1,33.989626,0.040784293
716,2462,50850,-117.680911,Natural Gas Fired Combined Cycle,GEN2,33.989626,0.040784293
717,1904,50851,-119.047916,Natural Gas Fired Combined Cycle,GEN1,34.161951,0.027611123
718,1904,50851,-119.047916,Natural Gas Fired Combined Cycle,GEN2,34.161951,0.027611123
719,887,50865,-120.8679,Natural Gas Fired Combustion Turbine,K100,35.9515,0.069637697
720,1686,50961,-122.456251,Conventional Hydroelectric,GEN1,40.976859,0.034670086
721,1463,50963,-117.1464,Natural Gas Fired Combustion Turbine,4TG,32.7261,1.505471068
722,2064,50964,-120.105,Geothermal,IND,40.300833,7.546297443
723,2064,50964,-120.105,Geothermal,SYN,40.300833,7.546297443
724,1742,50985,-122.0394,Natural Gas Internal Combustion Engine,3163,38.2494,0.501492143
725,1742,50985,-122.0394,Natural Gas Internal Combustion Engine,3164,38.2494,0.501492143
726,1742,50985,-122.0394,Natural Gas Internal Combustion Engine,3165,38.2494,0.501492143
727,1727,52063,-122.1139,All Other,GEN1,38.0314,0.542718239
728,669,52064,-118.2347,All Other,GEN1,33.8431,0.334479976
729,711,52073,-118.4439,Natural Gas Fired Combined Cycle,GEN1,34.0692,2.535145892
730,711,52073,-118.4439,Natural Gas Fired Combined Cycle,GEN2,34.0692,2.535145892
731,711,52073,-118.4439,Natural Gas Fired Combined Cycle,GEN3,34.0692,2.535145892
732,373,52076,-119.6597,Natural Gas Fired Combustion Turbine,UNIT1,35.3161,0.477854146
733,373,52076,-119.6597,Natural Gas Fired Combustion Turbine,UNIT2,35.3161,0.477854146
734,2234,52078,-119.5986,Natural Gas Fired Combustion Turbine,GEN7,35.2761,0.03872079
735,2234,52078,-119.5986,Natural Gas Fired Combustion Turbine,GEN8,35.2761,0.03872079
736,2234,52078,-119.5986,Natural Gas Fired Combustion Turbine,GEN9,35.2761,0.03872079
737,2220,52081,-119.6592,Natural Gas Fired Combustion Turbine,TG1,35.3639,1.478860451
738,2220,52081,-119.6592,Natural Gas Fired Combustion Turbine,TG2,35.3639,1.478860451
739,373,52082,-119.643431,Natural Gas Fired Combustion Turbine,TG1,35.346102,3.387383595
740,373,52082,-119.643431,Natural Gas Fired Combustion Turbine,TG2,35.346102,3.387383595
741,167,52083,-120.3828,Natural Gas Fired Combustion Turbine,TG1,36.2097,1.657746333
742,167,52083,-120.3828,Natural Gas Fired Combustion Turbine,TG2,36.2097,1.657746333
743,9597,52085,-119.4706,Natural Gas Fired Combustion Turbine,TG1,35.1133,2.724183708
744,9597,52085,-119.4706,Natural Gas Fired Combustion Turbine,TG2,35.1133,2.724183708
745,9597,52085,-119.4706,Natural Gas Fired Combustion Turbine,TG3,35.1133,2.724183708
746,9597,52085,-119.4706,Natural Gas Fired Combustion Turbine,TG4,35.1133,2.724183708
747,2555,52086,-120.3972,Natural Gas Fired Combustion Turbine,TG1,36.1556,2.937602464
748,2555,52086,-120.3972,Natural Gas Fired Combustion Turbine,TG2,36.1556,2.937602464
749,2555,52086,-120.3972,Natural Gas Fired Combustion Turbine,TG3,36.1556,2.937602464
750,2555,52086,-120.3972,Natural Gas Fired Combustion Turbine,TG4,36.1556,2.937602464
751,734,52096,-118.494882,Natural Gas Fired Combustion Turbine,GEN1,34.38407,0.060689066
752,734,52096,-118.494882,Natural Gas Fired Combustion Turbine,GEN2,34.38407,0.060689066
753,960,52099,-117.9556,Other Waste Biomass,GEN1,33.6433,0.077612021
754,960,52099,-117.9556,Other Waste Biomass,GEN2,33.6433,0.077612021
755,960,52099,-117.9556,Other Waste Biomass,GEN3,33.6433,0.077612021
756,960,52099,-117.9556,Other Waste Biomass,GEN4,33.6433,0.077612021
757,960,52099,-117.9556,Other Waste Biomass,GEN5,33.6433,0.077612021
758,960,52099,-117.9556,Other Waste Biomass,GEN6,33.6433,0.077612021
759,2220,52104,-119.6756,Natural Gas Fired Combustion Turbine,GEN1,35.3633,0.022129977
760,2220,52104,-119.6756,Natural Gas Fired Combustion Turbine,GEN2,35.3633,0.022129977
761,2220,52104,-119.6756,Natural Gas Fired Combustion Turbine,GEN3,35.3633,0.022129977
762,2220,52104,-119.6756,Natural Gas Fired Combustion Turbine,GEN4,35.3633,0.022129977
763,2559,52107,-118.9617,Natural Gas Fired Combustion Turbine,101A,35.4406,0.10541526
764,2559,52107,-118.9617,Natural Gas Fired Combustion Turbine,101B,35.4406,0.10541526
765,2111,52109,-122.3909,Natural Gas Fired Combined Cycle,GEN1,37.9418,0.207163181
766,2111,52109,-122.3909,Natural Gas Fired Combined Cycle,GEN2,37.9418,0.207163181
767,2111,52109,-122.3909,Natural Gas Fired Combined Cycle,GEN5,37.9418,0.207163181
768,2226,52142,-118.2572,Onshore Wind Turbine,GEN1,35.0506,1.469824327
769,2576,52143,-118.2898,Onshore Wind Turbine,GEN1,35.068,1.85704515
770,2226,52144,-118.2487,Onshore Wind Turbine,GEN1,35.076,2.722065179
771,2040,52147,-117.1436,Natural Gas Fired Combustion Turbine,GEN1,32.6947,0.037088719
772,2040,52147,-117.1436,Natural Gas Fired Combustion Turbine,GEN2,32.6947,0.037088719
773,2040,52147,-117.1436,Natural Gas Fired Combustion Turbine,GEN3,32.6947,0.037088719
774,2891,52160,-118.3664,Onshore Wind Turbine,WGNS,35.076,0.5586191
775,2568,52161,-118.3547,Onshore Wind Turbine,WGNS,35.0853,1.165201003
776,2571,52162,-118.3372,Onshore Wind Turbine,WGNS,35.1011,0.321101111
777,2571,52163,-118.3372,Onshore Wind Turbine,WTGN,35.1011,0.321101111
778,9967,52165,-118.3936,Onshore Wind Turbine,WGNS,35.0908,1.705513377
779,2328,52186,-121.639846,Natural Gas Fired Combustion Turbine,GEN1,39.13667,0.032027706
780,649,54015,-117.906129,Landfill Gas,GEN2,34.033206,1.839540685
781,532,54017,-117.855714,Conventional Hydroelectric,U1,34.204311,9.134509058
782,532,54017,-117.855714,Conventional Hydroelectric,U2,34.204311,9.134509058
783,2272,54038,-115.2637,Geothermal,GEN1,32.7757,0.064143089
784,1509,54238,-121.330433,Wood/Wood Waste Biomass,STG,37.943633,0.057822707
785,626,54296,-118.013105,Batteries,BATT,33.906953,2.040918463
786,626,54296,-118.013105,Natural Gas Internal Combustion Engine,EG1,33.906953,2.040918463
787,626,54296,-118.013105,Natural Gas Internal Combustion Engine,EG2,33.906953,2.040918463
788,626,54296,-118.013105,Natural Gas Internal Combustion Engine,EG3,33.906953,2.040918463
789,2572,54298,-118.3417,Onshore Wind Turbine,GEWE,35.0583,0.666093985
790,2573,54299,-118.3417,Onshore Wind Turbine,GEWE,35.075,1.951872586
791,2643,54300,-118.3083,Onshore Wind Turbine,GEWE,35.0583,1.191384095
792,2643,54300,-118.3083,Onshore Wind Turbine,SX1S,35.0583,1.191384095
793,253,54308,-123.523145,Conventional Hydroelectric,1,40.199822,6.410263457
794,1454,54337,-117.1689,Natural Gas Internal Combustion Engine,1,32.7149,0.100498285
795,1454,54337,-117.1689,Natural Gas Internal Combustion Engine,2,32.7149,0.100498285
796,1868,54343,-119.0069,Conventional Hydroelectric,GEN1,36.4156,0.07499764
797,2212,54410,-119.012861,Natural Gas Fired Combustion Turbine,CTG,35.440539,0.042412088
798,2220,54447,-119.6617,Natural Gas Fired Combustion Turbine,TI,35.354444,1.605056073
799,2577,54449,-119.583056,Natural Gas Fired Combustion Turbine,T1,35.220833,1.168107543
800,2577,54449,-119.583056,Natural Gas Fired Combustion Turbine,T2,35.220833,1.168107543
801,2257,54451,-118.2867,Other Natural Gas,G1,33.7686,1.994743256
802,2257,54451,-118.2867,Other Gases,G2,33.7686,1.994743256
803,2380,54453,-121.8333,Onshore Wind Turbine,GEN2,38.1167,0.849628456
804,2470,54454,-116.573906,Onshore Wind Turbine,GEN11,33.918395,0.653638361
805,44,54477,-121.5628,Natural Gas Internal Combustion Engine,GEN1,39.492,1.219942153
806,44,54477,-121.5628,Natural Gas Internal Combustion Engine,GEN2,39.492,1.219942153
807,44,54477,-121.5628,Natural Gas Internal Combustion Engine,GEN3,39.492,1.219942153
808,44,54477,-121.5628,Natural Gas Internal Combustion Engine,GEN4,39.492,1.219942153
809,44,54477,-121.5628,Natural Gas Internal Combustion Engine,GEN5,39.492,1.219942153
810,44,54477,-121.5628,Natural Gas Internal Combustion Engine,GEN6,39.492,1.219942153
811,44,54477,-121.5628,Natural Gas Internal Combustion Engine,GEN7,39.492,1.219942153
812,2512,54554,-120.0008,Conventional Hydroelectric,GEN1,38.3914,16.37344398
813,2512,54554,-120.0008,Conventional Hydroelectric,GEN2,38.3914,16.37344398
814,2512,54554,-120.0008,Conventional Hydroelectric,GEN3,38.3914,16.37344398
815,9003,54567,-121.687518,Landfill Gas,1,38.596283,6.98172451
816,9003,54567,-121.687518,Landfill Gas,2,38.596283,6.98172451
817,9003,54567,-121.687518,Landfill Gas,3,38.596283,6.98172451
818,9003,54567,-121.687518,Landfill Gas,4,38.596283,6.98172451
819,9003,54567,-121.687518,Landfill Gas,5,38.596283,6.98172451
820,2226,54647,-118.2572,Onshore Wind Turbine,EXIS,35.05,1.511854741
821,2464,54650,-116.661,Onshore Wind Turbine,EXI2,33.942,1.039645345
822,2464,54650,-116.661,Onshore Wind Turbine,EXIS,33.942,1.039645345
823,8,54654,-123.508983,Conventional Hydroelectric,KEK1,40.0941,0.018969923
824,2473,54681,-116.57281,Onshore Wind Turbine,EXIS,33.898856,1.10731486
825,3207,54682,-116.567811,Onshore Wind Turbine,EXIS,33.893685,1.441306865
826,2473,54685,-116.578231,Onshore Wind Turbine,EXIS,33.887401,2.205440708
827,427,54686,-118.1714,Onshore Wind Turbine,EXIS,35.0506,1.398746392
828,2276,54689,-115.518,Geothermal,1,32.7146,0.048424303
829,2276,54689,-115.518,Geothermal,2,32.7146,0.048424303
830,2276,54689,-115.518,Geothermal,3,32.7146,0.048424303
831,2276,54689,-115.518,Geothermal,4,32.7146,0.048424303
832,1990,54749,-117.0995,Natural Gas Fired Combined Cycle,CTG,33.1185,0.096001453
833,1990,54749,-117.0995,Natural Gas Fired Combined Cycle,STG,33.1185,0.096001453
834,2572,54750,-118.339444,Onshore Wind Turbine,VW1,35.0663,1.527330199
835,2566,54909,-118.3114,Onshore Wind Turbine,EXI2,35.1061,0.317123337
836,2566,54909,-118.3114,Onshore Wind Turbine,EXIS,35.1061,0.317123337
837,2103,54912,-122.1117,Natural Gas Fired Combined Cycle,GTG1,38.0169,0.411903146
838,2103,54912,-122.1117,Natural Gas Fired Combined Cycle,GTG2,38.0169,0.411903146
839,2103,54912,-122.1117,Other Gases,STG1,38.0169,0.411903146
840,2573,54931,-118.3153,Onshore Wind Turbine,WGN1,35.074,0.474347342
841,1432,54936,-116.930907,Natural Gas Fired Combustion Turbine,3,32.583571,1.5342242
842,868,54951,-121.7714,Other Waste Biomass,EG1,36.7056,7.166548725
843,868,54951,-121.7714,Other Waste Biomass,EG2,36.7056,7.166548725
844,868,54951,-121.7714,Other Waste Biomass,EG3,36.7056,7.166548725
845,2261,54996,-115.6386,Geothermal,4100,33.157,0.128663665
846,2791,55084,-122.2161,Natural Gas Fired Combined Cycle,GE1,38.0569,1.046125135
847,1418,55094,-117.162747,Landfill Gas,UNT1,32.844845,1.769699256
848,1418,55094,-117.162747,Landfill Gas,UNT2,32.844845,1.769699256
849,1418,55094,-117.162747,Landfill Gas,UNT3,32.844845,1.769699256
850,1418,55094,-117.162747,Landfill Gas,UNT4,32.844845,1.769699256
851,1825,55112,-121.695873,Natural Gas Fired Combined Cycle,CT01,39.053139,0.152247075
852,1825,55112,-121.695873,Natural Gas Fired Combined Cycle,CT02,39.053139,0.152247075
853,1825,55112,-121.695873,Natural Gas Fired Combined Cycle,ST01,39.053139,0.152247075
854,413,55151,-119.5919,Natural Gas Fired Combined Cycle,GEN1,35.2956,0.071355031
855,413,55151,-119.5919,Natural Gas Fired Combined Cycle,GEN2,35.2956,0.071355031
856,413,55151,-119.5919,Natural Gas Fired Combined Cycle,GEN3,35.2956,0.071355031
857,413,55151,-119.5919,Natural Gas Fired Combined Cycle,GEN4,35.2956,0.071355031
858,1866,55160,-119.394,Landfill Gas,UNT1,36.388,5.038064808
859,1866,55160,-119.394,Landfill Gas,UNT2,36.388,5.038064808
860,9374,55161,-118.389444,Landfill Gas,UNT1,34.2925,5.519019804
861,2577,55182,-119.585,Natural Gas Fired Combined Cycle,STG,35.2097,0.225298505
862,2577,55182,-119.585,Natural Gas Fired Combined Cycle,X718,35.2097,0.225298505
863,2577,55182,-119.585,Natural Gas Fired Combined Cycle,X719,35.2097,0.225298505
864,858,55184,-120.859952,Natural Gas Fired Combustion Turbine,UN-A,35.953293,0.670563038
865,858,55184,-120.859952,Natural Gas Fired Combustion Turbine,UN-B,35.953293,0.670563038
866,2098,55217,-121.873004,Natural Gas Fired Combined Cycle,CTG1,38.030071,0.092608286
867,2098,55217,-121.873004,Natural Gas Fired Combined Cycle,CTG2,38.030071,0.092608286
868,2098,55217,-121.873004,Natural Gas Fired Combined Cycle,STG3,38.030071,0.092608286
869,9543,55295,-114.6865,Natural Gas Fired Combined Cycle,CT1,33.6157,0.182729013
870,9543,55295,-114.6865,Natural Gas Fired Combined Cycle,CT2,33.6157,0.182729013
871,9543,55295,-114.6865,Natural Gas Fired Combined Cycle,ST1,33.6157,0.182729013
872,9359,55345,-116.914969,Natural Gas Fired Combined Cycle,01-Jan,32.581481,0.885710461
873,9359,55345,-116.914969,Natural Gas Fired Combined Cycle,02-Jan,32.581481,0.885710461
874,9359,55345,-116.914969,Natural Gas Fired Combined Cycle,03-Jan,32.581481,0.885710461
875,2423,55393,-121.7457,Natural Gas Fired Combined Cycle,CTG1,37.2207,0.112430011
876,2423,55393,-121.7457,Natural Gas Fired Combined Cycle,CTG2,37.2207,0.112430011
877,2423,55393,-121.7457,Natural Gas Fired Combined Cycle,STG1,37.2207,0.112430011
878,3206,55396,-116.7167,Onshore Wind Turbine,WGNS,33.9014,1.39804772
879,2216,55400,-119.470707,Natural Gas Fired Combined Cycle,CTG1,35.280318,0.134238606
880,2216,55400,-119.470707,Natural Gas Fired Combined Cycle,CTG2,35.280318,0.134238606
881,2216,55400,-119.470707,Natural Gas Fired Combined Cycle,STG,35.280318,0.134238606
882,10078,55499,-121.923973,Natural Gas Fired Combustion Turbine,CPP1,38.398867,0.377602733
883,9833,55508,-120.580609,Natural Gas Fired Combustion Turbine,CPP2,36.652905,0.124089997
884,1374,55510,-116.943869,Natural Gas Fired Combustion Turbine,CPP4,32.562448,0.068219106
885,1392,55512,-116.972071,Natural Gas Fired Combustion Turbine,CPP6,32.796491,0.116875493
886,10126,55513,-117.117441,Natural Gas Fired Combustion Turbine,CPP7,33.121943,0.112483794
887,2441,55518,-117.3647,Natural Gas Fired Combined Cycle,CTG1,34.5953,0.14745346
888,2441,55518,-117.3647,Natural Gas Fired Combined Cycle,CTG2,34.5953,0.14745346
889,2441,55518,-117.3647,Natural Gas Fired Combined Cycle,CTG3,34.5953,0.14745346
890,2441,55518,-117.3647,Natural Gas Fired Combined Cycle,STG1,34.5953,0.14745346
891,10212,55538,-117.1172,Natural Gas Fired Combustion Turbine,CTG1,33.1261,0.051880093
892,2506,55540,-117.058611,Natural Gas Fired Combustion Turbine,GEN1,32.591667,0.008839868
893,2474,55541,-116.552994,Natural Gas Fired Combustion Turbine,CTG1,33.910873,0.028364861
894,2474,55541,-116.552994,Natural Gas Fired Combustion Turbine,CTG2,33.910873,0.028364861
895,2474,55541,-116.552994,Natural Gas Fired Combustion Turbine,CTG3,33.910873,0.028364861
896,2507,55542,-116.944197,Natural Gas Fired Combustion Turbine,CTG1,32.567041,0.083779878
897,2507,55542,-116.944197,Natural Gas Fired Combustion Turbine,CTG2,32.567041,0.083779878
898,10148,55557,-118.24,All Other,T101,33.7803,0.817273836
899,2698,55602,-117.1958,Landfill Gas,UNT1,32.8817,0.586656176
900,2698,55602,-117.1958,Landfill Gas,UNT2,32.8817,0.586656176
901,2698,55602,-117.1958,Landfill Gas,UNT3,32.8817,0.586656176
902,2698,55602,-117.1958,Landfill Gas,UNT4,32.8817,0.586656176
903,2897,55603,-119.9397,Landfill Gas,UNT1,34.4383,2.695559068
904,2381,55625,-121.854722,Natural Gas Fired Combustion Turbine,CT1,38.242158,0.137781234
905,9390,55626,-121.868333,Natural Gas Fired Combustion Turbine,CT1,38.221577,0.123721879
906,2382,55627,-121.843271,Natural Gas Fired Combustion Turbine,CT1,38.226752,0.081657677
907,329,55656,-118.844,Natural Gas Fired Combined Cycle,CT01,34.9556,0.079595706
908,329,55656,-118.844,Natural Gas Fired Combined Cycle,CT02,34.9556,0.079595706
909,329,55656,-118.844,Natural Gas Fired Combined Cycle,CT04,34.9556,0.079595706
910,329,55656,-118.844,Natural Gas Fired Combined Cycle,ST03,34.9556,0.079595706
911,329,55656,-118.844,Natural Gas Fired Combined Cycle,ST05,34.9556,0.079595706
912,2625,55698,-119.648055,Natural Gas Fired Combustion Turbine,HEP1,36.270072,0.071048749
913,2625,55698,-119.648055,Natural Gas Fired Combustion Turbine,HEP2,36.270072,0.071048749
914,2471,55719,-116.5642,Onshore Wind Turbine,GEN2,33.9211,1.249527079
915,2471,55719,-116.5642,Onshore Wind Turbine,GENI,33.9211,1.249527079
916,3024,55748,-121.9319,Natural Gas Fired Combined Cycle,CAG5,37.425,0.177211497
917,3024,55748,-121.9319,Natural Gas Fired Combined Cycle,CTG1,37.425,0.177211497
918,3024,55748,-121.9319,Natural Gas Fired Combined Cycle,CTG2,37.425,0.177211497
919,3024,55748,-121.9319,Natural Gas Fired Combined Cycle,CTG3,37.425,0.177211497
920,3024,55748,-121.9319,Natural Gas Fired Combined Cycle,CTG4,37.425,0.177211497
921,2360,55766,-121.1944,Landfill Gas,361A,38.5136,0.197365455
922,2360,55766,-121.1944,Landfill Gas,361B,38.5136,0.197365455
923,2360,55766,-121.1944,Landfill Gas,361C,38.5136,0.197365455
924,9061,55807,-119.9044,Natural Gas Fired Combustion Turbine,HPP1,36.2397,0.266731007
925,9061,55807,-119.9044,Natural Gas Fired Combustion Turbine,HPP2,36.2397,0.266731007
926,2425,55810,-121.5363,Natural Gas Fired Combustion Turbine,S3,36.999,0.046764962
927,2425,55810,-121.5363,Natural Gas Fired Combustion Turbine,S4,36.999,0.046764962
928,2425,55810,-121.5363,Natural Gas Fired Combustion Turbine,S5,36.999,0.046764962
929,1732,55851,-122.1411,Natural Gas Fired Combustion Turbine,GT 1,38.0736,0.871281959
930,1738,55855,-122.07525,Natural Gas Fired Combustion Turbine,CTG1,38.228522,2.057656775
931,9833,55874,-120.5783,Natural Gas Fired Combustion Turbine,8,36.6535,0.308335578
932,2397,55933,-121.4906,Natural Gas Fired Combined Cycle,TCC1,37.7107,0.067937564
933,2397,55933,-121.4906,Natural Gas Fired Combined Cycle,TPP1,37.7107,0.067937564
934,2397,55933,-121.4906,Natural Gas Fired Combined Cycle,TPP2,37.7107,0.067937564
935,9052,55934,-117.3533,Natural Gas Fired Combustion Turbine,C1,34.0606,0.026964661
936,9052,55934,-117.3533,Natural Gas Fired Combustion Turbine,C2,34.0606,0.026964661
937,9052,55934,-117.3533,Natural Gas Fired Combustion Turbine,C3,34.0606,0.026964661
938,9052,55934,-117.3533,Natural Gas Fired Combustion Turbine,C4,34.0606,0.026964661
939,9052,55935,-117.3532,Natural Gas Fired Combustion Turbine,D1,34.0609,0.041914304
940,9052,55935,-117.3532,Natural Gas Fired Combustion Turbine,D2,34.0609,0.041914304
941,9052,55935,-117.3532,Natural Gas Fired Combustion Turbine,D3,34.0609,0.041914304
942,9052,55935,-117.3532,Natural Gas Fired Combustion Turbine,D4,34.0609,0.041914304
943,2638,55950,-119.737464,Natural Gas Fired Combustion Turbine,U1,35.479146,1.5820684
944,2638,55950,-119.737464,Natural Gas Fired Combustion Turbine,U2,35.479146,1.5820684
945,2459,55951,-117.3603,Natural Gas Fired Combustion Turbine,AMP1,34.0414,0.067948463
946,2108,55963,-121.790679,Natural Gas Fired Combustion Turbine,CTG1,38.014423,0.016357025
947,2705,55983,-115.6384,Geothermal,TG51,33.1533,0.121344918
948,3069,55984,-115.5114,Geothermal,TG21,33.1669,1.769359828
949,10126,55985,-117.117778,Natural Gas Fired Combined Cycle,CTG1,33.1197,0.145965981
950,10126,55985,-117.117778,Natural Gas Fired Combined Cycle,CTG2,33.1197,0.145965981
951,10126,55985,-117.117778,Natural Gas Fired Combined Cycle,STG,33.1197,0.145965981
952,2481,56011,-116.735,Onshore Wind Turbine,V-47,33.9172,0.036859084
953,2468,56012,-116.617778,Onshore Wind Turbine,1,33.925,0.30746129
954,1612,56026,-121.9508,Natural Gas Fired Combined Cycle,CTG1,37.3767,0.022591472
955,1612,56026,-121.9508,Natural Gas Fired Combined Cycle,CTG2,37.3767,0.022591472
956,1612,56026,-121.9508,Natural Gas Fired Combined Cycle,STG,37.3767,0.022591472
957,751,56039,-118.2219,Natural Gas Fired Combustion Turbine,G1,33.9986,0.159662724
958,751,56039,-118.2219,Natural Gas Fired Combustion Turbine,G2,33.9986,0.159662724
959,751,56041,-118.2219,Natural Gas Fired Combined Cycle,M1,33.9986,0.159662724
960,751,56041,-118.2219,Natural Gas Fired Combined Cycle,M2,33.9986,0.159662724
961,751,56041,-118.2219,Natural Gas Fired Combined Cycle,M3,33.9986,0.159662724
962,2243,56046,-118.3153,Natural Gas Fired Combined Cycle,1,34.1786,0.117893701
963,2243,56046,-118.3153,Natural Gas Fired Combined Cycle,2,34.1786,0.117893701
964,2905,56051,-118.2141,Natural Gas Fired Combustion Turbine,GEN1,33.7684,0.093237592
965,9907,56075,-121.8053,Onshore Wind Turbine,1,38.1381,2.526287923
966,9907,56075,-121.8053,Onshore Wind Turbine,2,38.1381,2.526287923
967,2408,56078,-120.8956,Natural Gas Fired Combined Cycle,1,37.4878,0.109150098
968,2408,56078,-120.8956,Natural Gas Fired Combined Cycle,2,37.4878,0.109150098
969,2408,56078,-120.8956,Natural Gas Fired Combined Cycle,3,37.4878,0.109150098
970,1609,56080,-121.9464,Natural Gas Internal Combustion Engine,EG1,37.4344,0.43382082
971,1609,56080,-121.9464,Natural Gas Internal Combustion Engine,EG2,37.4344,0.43382082
972,1609,56080,-121.9464,Natural Gas Internal Combustion Engine,EG3,37.4344,0.43382082
973,943,56090,-117.855,Other Gases,D182,33.9328,1.320937195
974,943,56090,-117.855,Other Gases,D189,33.9328,1.320937195
975,943,56090,-117.855,Other Gases,D190,33.9328,1.320937195
976,2469,56112,-116.5914,Onshore Wind Turbine,V47,33.9141,1.194058906
977,1909,56125,-119.0858,Conventional Hydroelectric,4152,34.2253,2.495160382
978,2390,56134,-121.3294,Other Waste Biomass,101,37.9369,0.1228985
979,2390,56134,-121.3294,Other Waste Biomass,301,37.9369,0.1228985
980,2390,56134,-121.3294,Other Waste Biomass,401,37.9369,0.1228985
981,2390,56134,-121.3294,Petroleum Liquids,501,37.9369,0.1228985
982,2477,56143,-117.4528,Natural Gas Fired Combustion Turbine,1,33.9636,0.159275536
983,2477,56143,-117.4528,Natural Gas Fired Combustion Turbine,2,33.9636,0.159275536
984,2477,56143,-117.4528,Natural Gas Fired Combustion Turbine,3,33.9636,0.159275536
985,2477,56143,-117.4528,Natural Gas Fired Combustion Turbine,4,33.9636,0.159275536
986,2475,56144,-117.2933,Natural Gas Fired Combustion Turbine,1,33.9308,0.027220565
987,2475,56144,-117.2933,Natural Gas Fired Combustion Turbine,2,33.9308,0.027220565
988,2475,56144,-117.2933,Natural Gas Fired Combustion Turbine,3,33.9308,0.027220565
989,2475,56144,-117.2933,Natural Gas Fired Combustion Turbine,4,33.9308,0.027220565
990,1838,56184,-122.2124,Natural Gas Internal Combustion Engine,IC1,40.1501,0.054799483
991,1838,56184,-122.2124,Natural Gas Internal Combustion Engine,IC10,40.1501,0.054799483
992,1838,56184,-122.2124,Natural Gas Internal Combustion Engine,IC11,40.1501,0.054799483
993,1838,56184,-122.2124,Natural Gas Internal Combustion Engine,IC12,40.1501,0.054799483
994,1838,56184,-122.2124,Natural Gas Internal Combustion Engine,IC13,40.1501,0.054799483
995,1838,56184,-122.2124,Natural Gas Internal Combustion Engine,IC14,40.1501,0.054799483
996,1838,56184,-122.2124,Natural Gas Internal Combustion Engine,IC15,40.1501,0.054799483
997,1838,56184,-122.2124,Natural Gas Internal Combustion Engine,IC16,40.1501,0.054799483
998,1838,56184,-122.2124,Natural Gas Internal Combustion Engine,IC2,40.1501,0.054799483
999,1838,56184,-122.2124,Natural Gas Internal Combustion Engine,IC3,40.1501,0.054799483
1000,1838,56184,-122.2124,Natural Gas Internal Combustion Engine,IC4,40.1501,0.054799483
1001,1838,56184,-122.2124,Natural Gas Internal Combustion Engine,IC5,40.1501,0.054799483
1002,1838,56184,-122.2124,Natural Gas Internal Combustion Engine,IC6,40.1501,0.054799483
1003,1838,56184,-122.2124,Natural Gas Internal Combustion Engine,IC7,40.1501,0.054799483
1004,1838,56184,-122.2124,Natural Gas Internal Combustion Engine,IC8,40.1501,0.054799483
1005,1838,56184,-122.2124,Natural Gas Internal Combustion Engine,IC9,40.1501,0.054799483
1006,2501,56232,-117.166389,Natural Gas Fired Combustion Turbine,1,32.8769,0.102173236
1007,2501,56232,-117.166389,Natural Gas Fired Combustion Turbine,2,32.8769,0.102173236
1008,2191,56239,-119.7404,Natural Gas Fired Combustion Turbine,GT-1,36.6697,2.307770095
